fecha,t_nac_media,t_nac_max,t_nac_min,sensacion_nac,ciudades_usadas,HDD,CDD,año,mes,fuente
2022-07-19,19.61157320457114,22.597179521880136,15.823328786665188,22.4869762464425,3,0.0,1.6115732045711404,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-20,19.57658896926195,23.3371173928824,14.9420629706077,23.95181131522334,3,0.0,1.5765889692619517,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-21,20.125133840319545,24.228539835401662,15.591416789315364,24.74538350187342,3,0.0,2.1251338403195454,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-22,20.667297282995598,24.702220165259504,16.017065834515055,24.576964192778732,3,0.0,2.667297282995598,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-23,20.171788182427797,24.04682739327956,15.497301585169849,23.900847423872293,3,0.0,2.1717881824277967,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-24,20.67868115975966,25.200441873929766,15.919433539787192,24.92398552251789,3,0.0,2.678681159759659,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-25,20.39408789084874,24.211727574342788,15.778786470052253,23.926491539019047,3,0.0,2.3940878908487413,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-26,19.503770222112944,23.12736054263411,15.595532425055735,23.49244543137332,3,0.0,1.5037702221129443,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-27,19.241904560373577,22.742544847411704,15.402762482561158,23.569654020478257,3,0.0,1.2419045603735768,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-28,19.667539544304702,23.24537435917921,15.844090892499134,23.343276785224397,3,0.0,1.6675395443047023,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-29,19.804151271012415,23.260249241437606,16.037487502688858,23.527375459057374,3,0.0,1.8041512710124152,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-30,19.465609333881552,23.509245668612746,15.584829423611957,23.507266106006583,3,0.0,1.4656093338815523,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-07-31,20.05491928602273,23.68341770094471,16.332033498188792,24.700254663921907,3,0.0,2.0549192860227308,2022,7,Open-Meteo (ERA5) + INE Padrón
2022-08-01,20.94784114761072,24.76105084279226,16.646648700382947,25.735869389295573,3,0.0,2.9478411476107205,2022,8,Open-Meteo (ERA5) + INE Padrón
2022-08-02,20.598527940142386,23.69535997651022,16.732256389383043,24.883466525112738,3,0.0,2.598527940142386,2022,8,Open-Meteo (ERA5) + INE Padrón
2022-08-03,20.84268250436129,25.079876034708487,16.16151622486735,25.23421088275611,3,0.0,2.8426825043612887,2022,8,Open-Meteo (ERA5) + INE Padrón
2022-08-04,20.43513920196734,24.370180095579894,15.694323701192188,25.008434230109387,3,0.0,2.4351392019673384,2022,8,Open-Meteo (ERA5) + INE Padrón
