fecha,ciudad,latitud,longitud,temperatura_max,temperatura_min,temperatura_media,sensacion_max,sensacion_min,hora_amanecer,hora_atardecer,radiacion_acumulada,viento_max,precipitacion_total,año,mes,dia,fuente,HDD,CDD
2021-05-11,Barcelona,41.441124,2.2014387,21.2,12.0,15.9,19.2,11.1,06:36,20:59,25.01,30.4,0.7,2021,5,11,Open-Meteo (ERA5),2.0999999999999996,0.0
2021-05-12,Barcelona,41.441124,2.2014387,22.3,9.3,16.2,19.4,8.1,06:34,21:00,23.92,27.2,0.0,2021,5,12,Open-Meteo (ERA5),1.8000000000000007,0.0
2021-05-13,Barcelona,41.441124,2.2014387,22.4,12.2,16.5,20.5,11.1,06:33,21:01,25.89,31.1,0.0,2021,5,13,Open-Meteo (ERA5),1.5,0.0
2021-05-14,Barcelona,41.441124,2.2014387,20.1,12.9,15.9,17.9,12.6,06:32,21:02,21.27,24.5,6.4,2021,5,14,Open-Meteo (ERA5),2.0999999999999996,0.0
2021-05-15,Barcelona,41.441124,2.2014387,22.9,11.7,17.3,21.8,10.9,06:31,21:03,23.84,27.7,0.0,2021,5,15,Open-Meteo (ERA5),0.6999999999999993,0.0
2021-05-16,Barcelona,41.441124,2.2014387,28.2,14.7,19.7,26.1,14.8,06:30,21:04,19.74,28.1,0.2,2021,5,16,Open-Meteo (ERA5),0.0,1.6999999999999993
2021-05-17,Barcelona,41.441124,2.2014387,18.8,14.4,16.7,16.9,14.0,06:30,21:05,23.28,29.2,0.2,2021,5,17,Open-Meteo (ERA5),1.3000000000000007,0.0
2021-05-18,Barcelona,41.441124,2.2014387,19.9,13.0,16.8,17.5,13.0,06:29,21:06,19.05,29.9,0.0,2021,5,18,Open-Meteo (ERA5),1.1999999999999993,0.0
2021-05-19,Barcelona,41.441124,2.2014387,19.0,15.0,16.4,16.9,14.2,06:28,21:07,20.24,27.6,1.6,2021,5,19,Open-Meteo (ERA5),1.6000000000000014,0.0
2021-05-20,Barcelona,41.441124,2.2014387,20.6,13.9,16.8,20.0,14.5,06:27,21:08,26.27,19.4,0.3,2021,5,20,Open-Meteo (ERA5),1.1999999999999993,0.0
2021-05-21,Barcelona,41.441124,2.2014387,20.6,13.4,17.2,20.2,13.7,06:26,21:09,26.27,22.1,0.0,2021,5,21,Open-Meteo (ERA5),0.8000000000000007,0.0
2021-05-22,Barcelona,41.441124,2.2014387,19.8,14.6,16.7,18.2,13.4,06:25,21:10,21.84,23.1,0.0,2021,5,22,Open-Meteo (ERA5),1.3000000000000007,0.0
2021-05-23,Barcelona,41.441124,2.2014387,17.9,13.6,15.5,16.5,13.0,06:25,21:10,12.73,16.4,0.6,2021,5,23,Open-Meteo (ERA5),2.5,0.0
2021-05-24,Barcelona,41.441124,2.2014387,22.6,14.1,17.8,21.9,13.2,06:24,21:11,26.68,27.9,2.5,2021,5,24,Open-Meteo (ERA5),0.1999999999999993,0.0
2021-05-25,Barcelona,41.441124,2.2014387,18.4,14.9,16.4,16.6,14.2,06:23,21:12,18.48,16.4,0.0,2021,5,25,Open-Meteo (ERA5),1.6000000000000014,0.0
2021-05-26,Barcelona,41.441124,2.2014387,20.4,12.1,16.5,19.9,11.6,06:23,21:13,23.75,21.1,0.0,2021,5,26,Open-Meteo (ERA5),1.5,0.0
2021-05-27,Barcelona,41.441124,2.2014387,22.0,14.6,18.3,22.7,14.8,06:22,21:14,26.23,19.1,0.0,2021,5,27,Open-Meteo (ERA5),0.0,0.3000000000000007
2021-05-28,Barcelona,41.441124,2.2014387,22.5,14.9,19.3,23.0,15.7,06:21,21:15,27.11,15.7,0.0,2021,5,28,Open-Meteo (ERA5),0.0,1.3000000000000007
2021-05-29,Barcelona,41.441124,2.2014387,26.9,15.4,21.8,26.6,15.9,06:21,21:15,26.61,16.8,0.0,2021,5,29,Open-Meteo (ERA5),0.0,3.8000000000000007
2021-05-30,Barcelona,41.441124,2.2014387,24.6,18.8,21.3,24.5,17.2,06:20,21:16,21.49,17.9,1.9,2021,5,30,Open-Meteo (ERA5),0.0,3.3000000000000007
2021-05-31,Barcelona,41.441124,2.2014387,23.3,18.2,20.4,23.3,17.7,06:20,21:17,24.62,17.6,0.0,2021,5,31,Open-Meteo (ERA5),0.0,2.3999999999999986
2021-06-01,Barcelona,41.441124,2.2014387,23.2,16.4,19.8,24.7,17.4,06:19,21:18,22.94,19.0,0.4,2021,6,1,Open-Meteo (ERA5),0.0,1.8000000000000007
2021-06-02,Barcelona,41.441124,2.2014387,22.3,18.3,20.1,23.9,20.1,06:19,21:19,22.42,15.9,3.0,2021,6,2,Open-Meteo (ERA5),0.0,2.1000000000000014
2021-06-03,Barcelona,41.441124,2.2014387,23.0,18.5,20.7,24.1,19.4,06:19,21:19,27.46,20.3,0.1,2021,6,3,Open-Meteo (ERA5),0.0,2.6999999999999993
2021-06-04,Barcelona,41.441124,2.2014387,24.1,18.6,20.8,24.8,19.7,06:18,21:20,23.2,17.5,0.1,2021,6,4,Open-Meteo (ERA5),0.0,2.8000000000000007
2021-06-05,Barcelona,41.441124,2.2014387,23.7,18.0,20.4,24.9,20.1,06:18,21:21,22.14,21.5,0.0,2021,6,5,Open-Meteo (ERA5),0.0,2.3999999999999986
2021-06-06,Barcelona,41.441124,2.2014387,24.5,18.5,21.1,23.7,18.5,06:18,21:21,21.66,25.0,0.2,2021,6,6,Open-Meteo (ERA5),0.0,3.1000000000000014
2021-06-07,Barcelona,41.441124,2.2014387,23.6,16.4,20.2,24.2,17.5,06:17,21:22,26.55,15.3,0.0,2021,6,7,Open-Meteo (ERA5),0.0,2.1999999999999993
2021-06-08,Barcelona,41.441124,2.2014387,25.5,16.3,21.3,26.5,17.7,06:17,21:23,28.41,17.3,0.0,2021,6,8,Open-Meteo (ERA5),0.0,3.3000000000000007
2021-06-09,Barcelona,41.441124,2.2014387,26.7,17.6,22.7,27.0,18.8,06:17,21:23,27.78,16.5,0.0,2021,6,9,Open-Meteo (ERA5),0.0,4.699999999999999
2021-06-10,Barcelona,41.441124,2.2014387,28.8,18.2,23.8,27.8,19.6,06:17,21:24,26.9,20.8,0.0,2021,6,10,Open-Meteo (ERA5),0.0,5.800000000000001
2021-06-11,Barcelona,41.441124,2.2014387,28.9,18.8,24.1,28.3,18.9,06:17,21:24,24.87,16.1,0.0,2021,6,11,Open-Meteo (ERA5),0.0,6.100000000000001
2021-06-12,Barcelona,41.441124,2.2014387,28.9,20.3,24.9,29.0,21.1,06:17,21:25,27.82,17.4,0.0,2021,6,12,Open-Meteo (ERA5),0.0,6.899999999999999
2021-06-13,Barcelona,41.441124,2.2014387,28.7,21.4,25.8,30.0,21.6,06:17,21:25,28.57,16.5,0.0,2021,6,13,Open-Meteo (ERA5),0.0,7.800000000000001
2021-06-14,Barcelona,41.441124,2.2014387,31.8,21.1,26.5,31.9,21.2,06:16,21:26,28.84,18.3,0.0,2021,6,14,Open-Meteo (ERA5),0.0,8.5
2021-06-15,Barcelona,41.441124,2.2014387,31.6,20.8,26.5,32.2,20.7,06:16,21:26,28.7,15.1,0.0,2021,6,15,Open-Meteo (ERA5),0.0,8.5
2021-06-16,Barcelona,41.441124,2.2014387,29.2,21.3,25.1,30.0,22.9,06:17,21:26,24.64,17.1,0.0,2021,6,16,Open-Meteo (ERA5),0.0,7.100000000000001
